,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,132.2,3.8,581.0,115.0,26.0,5.0,66.0,56.0,18.0,70.0,16.0,9.0,125.0,0.229,0.336,0.415,0.323,8.48,4.75,1.79,1.22,21.5,12.1,9.5,0.229,1.39,0.27,75.8,4.75,4.7
1,Total,Away,102.1,3.69,445.0,94.0,19.0,0.0,46.0,42.0,18.0,52.0,4.0,2.0,79.0,0.24,0.334,0.432,0.334,6.95,4.57,1.52,1.58,17.8,11.7,6.1,0.24,1.43,0.259,83.1,5.42,4.94
