,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,132.0,- - -,544.0,131.0,17.0,3.0,73.0,67.0,14.0,35.0,3.0,5.0,67.0,0.26,0.318,0.399,0.312,4.57,2.39,1.91,0.95,12.3,6.4,5.9,- - -,1.26,0.277,64.7,4.29,4.25
1,Total,vs R,231.1,- - -,1070.0,318.0,65.0,4.0,152.0,139.0,42.0,74.0,13.0,14.0,92.0,0.324,0.383,0.538,0.391,3.58,2.88,1.24,1.63,8.6,6.9,1.7,- - -,1.69,0.326,73.2,5.73,5.1
