,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,534.1,5.46,2395.0,651.0,143.0,19.0,355.0,324.0,85.0,185.0,29.0,21.0,288.0,0.297,0.361,0.504,0.369,4.85,3.12,1.56,1.43,12.0,7.7,4.3,0.297,1.56,0.312,68.0,5.22,4.85
1,Total,Away,611.1,4.73,2633.0,632.0,142.0,21.0,344.0,321.0,80.0,209.0,24.0,36.0,322.0,0.265,0.336,0.451,0.338,4.74,3.08,1.54,1.18,12.2,7.9,4.3,0.265,1.38,0.278,69.7,4.93,4.91
