,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,76.1,- - -,357.0,81.0,18.0,3.0,43.0,39.0,9.0,47.0,0.0,8.0,53.0,0.268,0.385,0.446,0.368,6.25,5.54,1.13,1.06,14.9,13.2,1.7,- - -,1.68,0.3,75.4,5.31,5.22
1,Total,vs R,276.1,- - -,1191.0,256.0,56.0,3.0,154.0,139.0,37.0,139.0,10.0,10.0,143.0,0.246,0.344,0.42,0.334,4.66,4.53,1.03,1.21,12.0,11.7,0.3,- - -,1.43,0.254,71.1,5.32,5.29
