,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,218.2,- - -,983.0,221.0,45.0,5.0,128.0,112.0,21.0,128.0,7.0,3.0,158.0,0.259,0.36,0.405,0.337,6.5,5.27,1.23,0.86,16.1,13.0,3.0,- - -,1.6,0.297,69.4,4.68,4.72
1,Total,vs R,236.1,- - -,1063.0,270.0,35.0,9.0,146.0,131.0,21.0,101.0,5.0,9.0,152.0,0.283,0.362,0.415,0.341,5.79,3.85,1.51,0.8,14.3,9.5,4.8,- - -,1.57,0.319,66.7,4.35,4.26
