,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,317.1,- - -,1406.0,346.0,70.0,6.0,149.0,133.0,29.0,133.0,8.0,7.0,261.0,0.273,0.349,0.415,0.333,7.4,3.77,1.96,0.82,18.6,9.5,9.1,- - -,1.51,0.325,75.7,3.97,4.21
1,Total,vs R,349.2,- - -,1488.0,390.0,89.0,4.0,184.0,170.0,38.0,87.0,8.0,19.0,236.0,0.282,0.339,0.445,0.34,6.07,2.24,2.71,0.98,15.9,5.9,10.0,- - -,1.36,0.318,70.5,4.08,4.12
