,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,9.0,- - -,50.0,12.0,1.0,1.0,7.0,6.0,1.0,10.0,0.0,1.0,10.0,0.308,0.46,0.486,0.412,10.0,10.0,1.0,1.0,20.0,20.0,0.0,- - -,2.44,0.393,74.1,5.98,6.08
1,Total,vs R,8.2,- - -,43.0,10.0,4.0,1.0,9.0,8.0,0.0,8.0,1.0,0.0,9.0,0.286,0.419,0.471,0.382,9.35,8.31,1.13,0.0,20.9,18.6,2.3,- - -,2.08,0.385,50.0,3.79,5.31
