,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,549.2,- - -,2455.0,730.0,146.0,21.0,313.0,274.0,76.0,125.0,6.0,7.0,202.0,0.314,0.353,0.499,0.366,3.31,2.05,1.62,1.24,8.2,5.1,3.1,- - -,1.56,0.32,72.7,4.87,5.0
1,Total,vs R,582.2,- - -,2360.0,555.0,102.0,9.0,295.0,269.0,88.0,71.0,2.0,28.0,377.0,0.246,0.278,0.422,0.301,5.82,1.1,5.31,1.36,16.0,3.0,13.0,- - -,1.07,0.26,67.6,4.27,4.3
