,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,27.1,3.29,117.0,21.0,5.0,1.0,11.0,10.0,4.0,12.0,3.0,1.0,19.0,0.202,0.293,0.396,0.289,6.26,3.95,1.58,1.32,16.2,10.3,6.0,0.202,1.21,0.21,81.0,4.96,4.87
1,Total,Away,14.1,6.91,71.0,14.0,1.0,0.0,11.0,11.0,2.0,13.0,3.0,2.0,14.0,0.25,0.414,0.396,0.352,8.79,8.16,1.08,1.26,19.7,18.3,1.4,0.25,1.88,0.3,68.7,6.01,5.1
