,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,10.0,12.6,57.0,17.0,6.0,1.0,16.0,14.0,2.0,9.0,0.0,1.0,5.0,0.362,0.491,0.721,0.498,4.5,8.1,0.56,1.8,8.8,15.8,-7.0,0.362,2.6,0.375,45.5,7.84,7.25
1,Total,Away,10.0,8.1,47.0,10.0,1.0,0.0,11.0,9.0,3.0,7.0,0.0,1.0,10.0,0.256,0.383,0.526,0.39,9.0,6.3,1.43,2.7,21.3,14.9,6.4,0.256,1.7,0.269,50.7,7.54,4.89
