,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,4.0,- - -,17.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.231,0.412,0.308,0.344,6.75,9.0,0.75,0.0,17.7,23.5,-5.9,- - -,1.75,0.3,100.0,4.52,4.86
1,Total,vs R,14.0,- - -,57.0,13.0,1.0,0.0,7.0,7.0,0.0,6.0,1.0,0.0,10.0,0.255,0.339,0.286,0.281,6.43,3.86,1.67,0.0,17.5,10.5,7.0,- - -,1.36,0.317,63.2,2.88,3.76
