,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,89.1,- - -,395.0,92.0,19.0,5.0,37.0,36.0,11.0,36.0,1.0,6.0,82.0,0.261,0.341,0.444,0.34,8.26,3.63,2.28,1.11,20.8,9.1,11.6,- - -,1.43,0.312,81.8,4.27,4.19
1,Total,vs R,97.0,- - -,427.0,98.0,23.0,2.0,63.0,60.0,11.0,44.0,11.0,4.0,56.0,0.259,0.346,0.426,0.329,5.2,4.08,1.27,1.02,13.1,10.3,2.8,- - -,1.46,0.279,63.6,4.91,4.9
