,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,3.2,- - -,12.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.083,0.091,0.182,0.115,9.82,0.0,4.0,0.0,33.3,0.0,33.3,- - -,0.27,0.125,0.0,0.88,1.54
1,Total,vs R,7.0,- - -,39.0,14.0,1.0,0.0,8.0,8.0,3.0,5.0,0.0,0.0,1.0,0.412,0.487,0.706,0.511,1.29,6.43,0.2,3.86,2.6,12.8,-10.3,- - -,2.71,0.367,74.3,10.49,6.68
