,Date,Team,Opp,GS,W,L,ERA,G,GS_x,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GSv2,DKfp,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,FIP
0,Total,- - -,- - -,50.0,18.0,20.0,4.19,53.0,50.0,1.0,1.0,0.0,0.0,0.0,286.0,1231.0,280.0,150.0,133.0,21.0,103.0,3.0,15.0,15.0,0.0,212.0,50.0,790.3749999999999,6.67,3.24,2.06,0.66,17.2,8.4,8.9,0.252,1.34,0.294,67.3,105.0,96.0,3.85
1,2017-06-28,OAK,@HOU,1.0,0.0,1.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,9.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,-5.5,4.5,0.0,1.0,4.5,6.7,0.0,6.7,0.6,4.5,0.615,39.5,629.0,200.0,8.66
2,2017-06-17,OAK,NYY,1.0,1.0,0.0,3.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,59.0,21.45,10.8,5.4,2.0,0.0,27.3,13.6,13.6,0.158,1.2,0.231,66.7,84.0,59.0,2.56
3,2017-06-06,OAK,TOR,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,60.0,20.299999999999997,3.0,1.5,2.0,0.0,8.3,4.2,4.2,0.318,1.33,0.35,88.9,0.0,81.0,3.49
4,2017-05-17,OAK,@SEA,1.0,0.0,1.0,5.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,5.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,51.0,16.05,10.8,3.6,3.0,0.0,26.1,8.7,17.4,0.238,1.4,0.333,42.9,126.0,45.0,1.96
5,2017-05-06,OAK,DET,1.0,0.0,0.0,7.36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.2,23.0,6.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,35.0,6.799999999999999,9.82,9.82,1.0,0.0,17.4,17.4,0.0,0.316,2.73,0.4,60.0,172.0,98.0,4.25
6,2017-04-25,OAK,@LAA,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,89.0,28.8,6.75,2.25,3.0,0.0,23.1,7.7,15.4,0.042,0.38,0.056,100.0,0.0,55.0,2.41
7,2017-04-13,OAK,@KCR,1.0,0.0,1.0,4.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,6.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,59.0,20.3,10.5,3.0,3.5,0.0,25.9,7.4,18.5,0.24,1.33,0.333,62.5,105.0,42.0,1.82
8,2016-08-04,OAK,@LAA,1.0,0.0,0.0,11.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,7.0,5.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,19.0,1.2000000000000002,4.5,6.75,0.67,4.5,10.0,15.0,-5.0,0.412,2.5,0.385,69.4,273.0,262.0,10.9
9,2016-06-08,OAK,@MIL,1.0,0.0,1.0,9.82,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.2,20.0,8.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,31.0,-6.661338147750939e-16,2.45,4.91,0.5,0.0,5.0,10.0,-5.0,0.444,2.73,0.471,60.0,238.0,101.0,4.24
10,2016-05-28,OAK,DET,1.0,1.0,0.0,4.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,5.0,3.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,5.0,48.0,19.1,7.5,6.0,1.25,1.5,20.0,16.0,4.0,0.238,1.5,0.267,79.0,109.0,135.0,5.65
11,2016-05-22,OAK,NYY,1.0,0.0,1.0,6.35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2,22.0,6.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,41.0,9.700000000000003,4.76,0.0,3.0,3.18,13.6,0.0,13.6,0.273,1.06,0.235,62.5,154.0,160.0,6.68
12,2016-05-07,OAK,@BAL,1.0,0.0,1.0,6.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.1,27.0,8.0,5.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0749999999999997,0.0,6.75,0.0,1.69,0.0,14.8,-14.8,0.348,2.25,0.318,66.0,164.0,188.0,7.83
13,2015-07-01,OAK,COL,1.0,1.0,0.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,65.0,26.3,9.0,3.0,3.0,0.0,25.0,8.3,16.7,0.182,1.0,0.25,83.3,38.0,53.0,2.13
14,2015-06-20,OAK,LAA,1.0,1.0,0.0,1.17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.2,30.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,69.0,23.8,4.7,4.7,1.0,0.0,13.3,13.3,0.0,0.154,1.04,0.182,87.5,30.0,92.0,3.66
15,2015-06-10,OAK,TEX,1.0,0.0,0.0,9.82,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.2,22.0,7.0,4.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,30.0,-3.8,0.0,4.91,0.0,0.0,0.0,9.1,-9.1,0.412,2.45,0.412,66.7,249.0,182.0,7.23
