,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,195.0,4.2,821.0,206.0,44.0,4.0,95.0,91.0,19.0,54.0,8.0,7.0,139.0,0.271,0.328,0.421,0.325,6.42,2.49,2.57,0.88,16.9,6.6,10.4,0.271,1.33,0.311,71.6,3.91,3.95
1,Total,Away,179.1,4.07,770.0,186.0,35.0,3.0,82.0,81.0,19.0,58.0,11.0,8.0,125.0,0.264,0.33,0.41,0.321,6.27,2.91,2.16,0.95,16.2,7.5,8.7,0.264,1.36,0.298,75.4,4.22,4.2
