,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,29.1,- - -,132.0,37.0,10.0,1.0,24.0,21.0,3.0,15.0,0.0,0.0,26.0,0.316,0.397,0.504,0.391,7.98,4.6,1.73,0.92,19.7,11.4,8.3,- - -,1.77,0.386,58.6,4.08,3.99
1,Total,vs R,33.1,- - -,150.0,42.0,6.0,1.0,20.0,19.0,2.0,11.0,1.0,0.0,26.0,0.302,0.353,0.409,0.333,7.02,2.97,2.36,0.54,17.3,7.3,10.0,- - -,1.59,0.36,65.7,3.2,4.65
