,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,209.1,4.39,901.0,199.0,44.0,5.0,106.0,102.0,28.0,90.0,4.0,8.0,188.0,0.248,0.333,0.429,0.332,8.08,3.87,2.09,1.2,20.9,10.0,10.9,0.248,1.38,0.291,74.1,4.46,3.91
1,Total,Away,212.0,4.58,916.0,229.0,45.0,3.0,113.0,108.0,34.0,67.0,4.0,5.0,168.0,0.271,0.33,0.457,0.341,7.13,2.84,2.51,1.44,18.3,7.3,11.0,0.271,1.4,0.304,74.2,4.64,4.11
