,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,107.1,4.44,456.0,99.0,18.0,0.0,57.0,53.0,20.0,39.0,3.0,3.0,78.0,0.239,0.309,0.43,0.322,6.54,3.27,2.0,1.68,17.1,8.6,8.6,0.239,1.29,0.25,74.3,5.21,4.63
1,Total,Away,121.1,6.01,574.0,170.0,31.0,4.0,89.0,81.0,23.0,46.0,4.0,6.0,86.0,0.326,0.389,0.541,0.4,6.38,3.41,1.87,1.71,15.0,8.0,7.0,0.326,1.78,0.356,70.1,5.4,4.68
