,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,49.1,4.74,221.0,62.0,13.0,0.0,29.0,26.0,5.0,18.0,1.0,2.0,34.0,0.309,0.373,0.455,0.36,6.2,3.28,1.89,0.91,15.4,8.1,7.2,0.309,1.62,0.352,70.7,4.17,4.41
1,Total,Away,41.1,3.92,185.0,40.0,12.0,1.0,19.0,18.0,6.0,20.0,6.0,1.0,24.0,0.244,0.339,0.456,0.333,5.23,4.35,1.2,1.31,13.0,10.8,2.2,0.244,1.45,0.254,79.9,5.25,5.43
