,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,10.2,- - -,48.0,14.0,3.0,1.0,10.0,9.0,2.0,5.0,1.0,1.0,3.0,0.333,0.417,0.61,0.427,2.53,4.22,0.6,1.69,6.3,10.4,-4.2,- - -,1.78,0.324,58.1,6.8,5.54
1,Total,vs R,9.1,- - -,51.0,16.0,1.0,0.0,10.0,10.0,3.0,5.0,0.0,2.0,5.0,0.364,0.46,0.605,0.461,4.82,4.82,1.0,2.89,9.8,9.8,0.0,- - -,2.25,0.361,69.2,8.6,6.03
