,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,15.2,- - -,66.0,10.0,3.0,1.0,7.0,5.0,1.0,7.0,0.0,1.0,15.0,0.172,0.273,0.31,0.262,8.62,4.02,2.14,0.57,22.7,10.6,12.1,- - -,1.09,0.214,66.3,3.58,4.67
1,Total,vs R,11.0,- - -,59.0,17.0,5.0,0.0,11.0,10.0,2.0,10.0,2.0,1.0,8.0,0.354,0.475,0.609,0.446,6.55,8.18,0.8,1.64,13.6,17.0,-3.4,- - -,2.45,0.395,67.5,7.05,6.75
