,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,39.0,5.31,180.0,34.0,6.0,1.0,24.0,23.0,4.0,29.0,1.0,4.0,40.0,0.231,0.372,0.372,0.338,9.23,6.69,1.38,0.92,22.2,16.1,6.1,0.231,1.62,0.291,70.0,4.9,5.05
1,Total,Away,30.0,5.7,138.0,29.0,7.0,1.0,19.0,19.0,4.0,20.0,1.0,0.0,33.0,0.246,0.358,0.427,0.346,9.9,6.0,1.65,1.2,23.9,14.5,9.4,0.246,1.63,0.309,69.1,4.61,4.08
