,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,3.0,- - -,19.0,9.0,1.0,0.0,6.0,6.0,2.0,1.0,0.0,0.0,3.0,0.5,0.526,0.889,0.591,9.0,3.0,3.0,6.0,15.8,5.3,10.5,- - -,3.33,0.539,55.6,10.74,4.9
1,Total,vs R,7.1,- - -,34.0,10.0,5.0,0.0,7.0,7.0,3.0,6.0,0.0,0.0,2.0,0.357,0.471,0.857,0.536,2.45,7.36,0.33,3.68,5.9,17.7,-11.8,- - -,2.18,0.304,76.3,10.31,7.48
