,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,50.2,- - -,200.0,41.0,7.0,4.0,17.0,16.0,4.0,11.0,0.0,0.0,51.0,0.217,0.261,0.37,0.275,9.06,1.95,4.64,0.71,25.5,5.5,20.0,- - -,1.03,0.276,75.4,2.76,3.41
1,Total,vs R,48.0,- - -,197.0,39.0,8.0,2.0,16.0,14.0,3.0,19.0,5.0,1.0,28.0,0.22,0.301,0.347,0.279,5.25,3.56,1.47,0.56,14.2,9.6,4.6,- - -,1.21,0.247,78.5,3.99,4.92
