,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,129.1,6.47,563.0,142.0,33.0,1.0,94.0,93.0,31.0,42.0,3.0,3.0,120.0,0.274,0.335,0.527,0.365,8.35,2.92,2.86,2.16,21.3,7.5,13.8,0.274,1.42,0.303,64.8,5.32,4.01
1,Total,Away,107.0,4.96,475.0,125.0,36.0,5.0,62.0,59.0,13.0,34.0,3.0,4.0,71.0,0.286,0.346,0.488,0.357,5.97,2.86,2.09,1.09,15.0,7.2,7.8,0.286,1.49,0.317,69.8,4.34,4.8
