,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,24.0,- - -,107.0,18.0,3.0,1.0,13.0,11.0,1.0,14.0,0.0,3.0,34.0,0.2,0.327,0.289,0.29,12.75,5.25,2.43,0.38,31.8,13.1,18.7,- - -,1.33,0.309,65.5,2.92,3.41
1,Total,vs R,35.1,- - -,154.0,31.0,3.0,1.0,20.0,17.0,7.0,23.0,1.0,1.0,30.0,0.239,0.357,0.442,0.349,7.64,5.86,1.3,1.78,19.5,14.9,4.5,- - -,1.53,0.258,77.4,6.02,4.57
