,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,6.2,5.4,32.0,7.0,1.0,0.0,4.0,4.0,1.0,4.0,0.0,1.0,5.0,0.259,0.375,0.423,0.353,6.75,5.4,1.25,1.35,15.6,12.5,3.1,0.259,1.65,0.286,75.5,5.66,4.96
1,Total,Away,9.1,9.64,58.0,19.0,4.0,0.0,12.0,10.0,2.0,9.0,0.0,0.0,4.0,0.388,0.483,0.592,0.466,3.86,8.68,0.44,1.93,6.9,15.5,-8.6,0.388,3.0,0.395,63.5,7.78,6.63
