,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,150.1,3.23,637.0,133.0,22.0,1.0,57.0,54.0,16.0,56.0,6.0,6.0,115.0,0.231,0.311,0.366,0.297,6.88,3.35,2.05,0.96,18.1,8.8,9.3,0.231,1.26,0.264,80.0,4.11,4.49
1,Total,Away,126.1,4.35,556.0,128.0,33.0,8.0,63.0,61.0,16.0,55.0,6.0,10.0,83.0,0.261,0.354,0.47,0.355,5.91,3.92,1.51,1.14,14.9,9.9,5.0,0.261,1.45,0.286,76.2,4.89,5.07
