,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,1.0,- - -,10.0,6.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.667,0.7,0.778,0.635,9.0,9.0,1.0,0.0,10.0,10.0,0.0,- - -,7.0,0.75,57.1,4.13,4.13
1,Total,vs R,5.2,- - -,25.0,6.0,2.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,3.0,0.273,0.36,0.364,0.324,4.76,4.76,1.0,0.0,12.0,12.0,0.0,- - -,1.59,0.316,55.6,3.66,4.71
