,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,9.2,- - -,45.0,14.0,5.0,1.0,12.0,8.0,2.0,1.0,0.0,0.0,2.0,0.318,0.333,0.614,0.397,1.86,0.93,2.0,1.86,4.4,2.2,2.2,- - -,1.55,0.3,24.6,5.63,4.69
1,Total,vs R,13.2,- - -,62.0,11.0,3.0,1.0,9.0,8.0,4.0,8.0,0.0,2.0,14.0,0.212,0.344,0.549,0.378,9.22,5.27,1.75,2.63,22.6,12.9,9.7,- - -,1.39,0.206,77.9,6.99,4.82
