,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,44.0,6.75,201.0,55.0,11.0,0.0,37.0,33.0,9.0,18.0,0.0,1.0,31.0,0.302,0.37,0.52,0.382,6.34,3.68,1.72,1.84,15.4,9.0,6.5,0.302,1.66,0.324,60.3,5.57,4.69
1,Total,Away,65.2,3.15,282.0,64.0,8.0,1.0,25.0,23.0,9.0,24.0,0.0,3.0,41.0,0.251,0.325,0.402,0.32,5.62,3.29,1.71,1.23,14.5,8.5,6.0,0.251,1.34,0.268,84.2,4.8,4.64
