,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,122.1,1.84,518.0,106.0,22.0,2.0,35.0,25.0,8.0,36.0,3.0,5.0,101.0,0.222,0.286,0.33,0.273,7.43,2.65,2.81,0.59,19.5,7.0,12.5,0.222,1.16,0.266,82.5,3.29,3.64
1,Total,Away,108.0,4.92,492.0,133.0,22.0,3.0,64.0,59.0,14.0,39.0,4.0,3.0,81.0,0.296,0.359,0.462,0.354,6.75,3.25,2.08,1.17,16.5,7.9,8.5,0.296,1.59,0.335,71.4,4.45,4.24
