,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,3.2,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.154,0.154,0.154,0.135,9.82,0.0,4.0,0.0,30.8,0.0,30.8,0.154,0.55,0.222,100.0,0.98,2.43
1,Total,Away,3.0,9.0,17.0,5.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.313,0.353,0.533,0.359,3.0,3.0,1.0,0.0,5.9,5.9,0.0,0.313,2.0,0.333,33.3,3.49,5.27
