,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,7.2,- - -,36.0,10.0,2.0,1.0,7.0,7.0,0.0,3.0,0.0,0.0,6.0,0.303,0.361,0.424,0.344,7.04,3.52,2.0,0.0,16.7,8.3,8.3,- - -,1.7,0.37,46.2,2.67,3.76
1,Total,vs R,9.0,- - -,43.0,15.0,4.0,0.0,9.0,9.0,1.0,4.0,0.0,0.0,3.0,0.385,0.442,0.564,0.434,3.0,4.0,0.75,1.0,7.0,9.3,-2.3,- - -,2.11,0.4,56.8,5.18,5.29
