,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,6.1,- - -,37.0,5.0,0.0,0.0,4.0,4.0,0.0,14.0,0.0,0.0,7.0,0.217,0.514,0.217,0.389,9.95,19.89,0.5,0.0,18.9,37.8,-18.9,- - -,3.0,0.313,79.0,7.58,8.92
1,Total,vs R,18.1,- - -,67.0,6.0,1.0,0.0,3.0,3.0,0.0,9.0,2.0,0.0,15.0,0.103,0.224,0.121,0.164,7.36,4.42,1.67,0.0,22.4,13.4,9.0,- - -,0.82,0.14,80.0,3.0,4.13
