,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,98.2,- - -,459.0,113.0,19.0,3.0,52.0,48.0,6.0,58.0,11.0,2.0,58.0,0.283,0.381,0.401,0.34,5.29,5.29,1.0,0.55,12.6,12.6,0.0,- - -,1.73,0.319,73.5,4.48,4.73
1,Total,vs R,141.0,- - -,596.0,135.0,15.0,3.0,67.0,62.0,10.0,49.0,2.0,5.0,89.0,0.249,0.319,0.347,0.297,5.68,3.13,1.82,0.64,14.9,8.2,6.7,- - -,1.3,0.282,69.7,3.86,3.97
