,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,119.2,2.71,490.0,87.0,17.0,3.0,40.0,36.0,10.0,45.0,6.0,1.0,150.0,0.196,0.271,0.316,0.26,11.28,3.38,3.33,0.75,30.6,9.2,21.4,0.196,1.1,0.271,78.2,2.81,2.98
1,Total,Away,102.1,3.34,440.0,89.0,22.0,2.0,38.0,38.0,3.0,51.0,4.0,1.0,116.0,0.229,0.324,0.327,0.292,10.2,4.49,2.27,0.26,26.4,11.6,14.8,0.229,1.37,0.32,75.3,2.71,3.62
