,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,36.0,- - -,142.0,22.0,4.0,0.0,20.0,17.0,1.0,17.0,0.0,0.0,34.0,0.176,0.277,0.238,0.242,8.5,4.25,2.0,0.25,23.9,12.0,12.0,- - -,1.08,0.233,50.5,2.85,3.41
1,Total,vs R,154.2,- - -,667.0,161.0,33.0,4.0,77.0,71.0,12.0,61.0,6.0,1.0,140.0,0.266,0.337,0.4,0.323,8.15,3.55,2.3,0.7,21.0,9.2,11.8,- - -,1.44,0.329,70.8,3.36,3.54
