,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,7.0,- - -,33.0,9.0,2.0,0.0,6.0,6.0,2.0,4.0,1.0,0.0,4.0,0.31,0.394,0.586,0.41,5.14,5.14,1.0,2.57,12.1,12.1,0.0,- - -,1.86,0.304,68.6,7.53,5.78
1,Total,vs R,17.0,- - -,68.0,13.0,1.0,0.0,5.0,5.0,1.0,6.0,0.0,1.0,18.0,0.213,0.294,0.279,0.266,9.53,3.18,3.0,0.53,26.5,8.8,17.6,- - -,1.12,0.286,80.7,3.12,3.76
