,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,0.1,- - -,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.667,0.5,0.532,27.0,27.0,1.0,0.0,33.3,33.3,0.0,- - -,6.0,1.0,100.0,5.96,5.96
1,Total,vs R,0.2,- - -,5.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.333,0.6,1.333,0.686,0.0,27.0,0.0,13.5,0.0,40.0,-40.0,- - -,4.5,0.0,0.0,31.46,16.12
