,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,89.2,- - -,422.0,90.0,17.0,1.0,45.0,43.0,12.0,62.0,8.0,3.0,87.0,0.252,0.37,0.412,0.342,8.73,6.22,1.4,1.2,20.6,14.7,5.9,- - -,1.7,0.302,79.6,4.98,4.85
1,Total,vs R,106.0,- - -,449.0,87.0,17.0,1.0,54.0,49.0,11.0,48.0,3.0,4.0,98.0,0.219,0.314,0.36,0.298,8.32,4.08,2.04,0.93,21.8,10.7,11.1,- - -,1.27,0.264,68.8,3.97,3.95
