,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,10.0,- - -,55.0,17.0,6.0,0.0,7.0,5.0,1.0,8.0,1.0,0.0,8.0,0.362,0.463,0.565,0.443,7.2,7.2,1.0,0.9,14.6,14.6,0.0,- - -,2.5,0.421,76.3,5.23,6.04
1,Total,vs R,13.0,- - -,66.0,20.0,4.0,1.0,17.0,16.0,1.0,7.0,1.0,0.0,5.0,0.339,0.422,0.518,0.404,3.46,4.85,0.71,0.69,7.6,10.6,-3.0,- - -,2.08,0.359,39.1,4.98,5.6
