,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,191.2,- - -,796.0,157.0,30.0,3.0,60.0,50.0,13.0,63.0,8.0,4.0,197.0,0.215,0.284,0.321,0.268,9.25,2.96,3.13,0.61,24.8,7.9,16.8,- - -,1.15,0.278,79.7,2.95,3.2
1,Total,vs R,215.2,- - -,857.0,159.0,27.0,3.0,62.0,59.0,20.0,63.0,4.0,2.0,212.0,0.201,0.264,0.323,0.259,8.85,2.63,3.37,0.83,24.7,7.4,17.4,- - -,1.03,0.248,82.7,3.22,3.54
