,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,20.0,6.75,89.0,22.0,3.0,0.0,15.0,15.0,0.0,8.0,1.0,2.0,17.0,0.279,0.364,0.325,0.31,7.65,3.6,2.13,0.0,19.1,9.0,10.1,0.279,1.5,0.355,53.1,2.87,4.07
1,Total,Away,16.0,10.69,82.0,28.0,5.0,0.0,19.0,19.0,5.0,8.0,1.0,2.0,12.0,0.389,0.469,0.676,0.486,6.75,4.5,1.5,2.81,14.6,9.8,4.9,0.389,2.25,0.418,61.3,7.54,4.95
