,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,29.2,- - -,137.0,35.0,7.0,0.0,14.0,14.0,3.0,18.0,3.0,0.0,10.0,0.294,0.393,0.436,0.361,3.03,5.46,0.56,0.91,7.3,13.1,-5.8,- - -,1.79,0.302,79.9,5.6,5.23
1,Total,vs R,35.0,- - -,152.0,38.0,8.0,0.0,21.0,20.0,4.0,6.0,0.0,5.0,23.0,0.27,0.331,0.426,0.332,5.91,1.54,3.83,1.03,15.1,4.0,11.2,- - -,1.26,0.298,64.5,4.26,3.75
