,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,453.0,4.11,1961.0,450.0,100.0,8.0,223.0,207.0,46.0,184.0,5.0,13.0,349.0,0.255,0.333,0.407,0.327,6.93,3.66,1.9,0.91,17.8,9.4,8.4,0.255,1.4,0.295,72.8,4.21,4.44
1,Total,Away,430.2,4.7,1913.0,440.0,89.0,12.0,239.0,225.0,52.0,203.0,14.0,20.0,365.0,0.26,0.349,0.429,0.34,7.63,4.24,1.8,1.09,19.1,10.6,8.5,0.26,1.49,0.305,71.8,4.55,4.57
