,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,10.0,- - -,49.0,13.0,2.0,1.0,8.0,5.0,1.0,8.0,1.0,0.0,5.0,0.317,0.429,0.488,0.397,4.5,7.2,0.63,0.9,10.2,16.3,-6.1,- - -,2.1,0.343,66.3,5.73,5.16
1,Total,vs R,14.2,- - -,72.0,20.0,3.0,0.0,14.0,13.0,3.0,7.0,0.0,0.0,13.0,0.308,0.375,0.5,0.377,7.98,4.3,1.86,1.84,18.1,9.7,8.3,- - -,1.84,0.347,57.0,5.35,4.78
