,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,1.1,6.75,7.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.429,0.429,0.429,0.383,13.5,0.0,2.0,0.0,28.6,0.0,28.6,0.429,2.25,0.6,66.7,0.1,2.07
1,Total,Away,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.1,3.1
