,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,189.2,- - -,804.0,195.0,38.0,4.0,94.0,84.0,25.0,44.0,16.0,3.0,142.0,0.258,0.304,0.424,0.309,6.74,2.09,3.23,1.19,17.7,5.5,12.2,- - -,1.26,0.288,71.5,4.07,4.22
1,Total,vs R,250.0,- - -,1017.0,244.0,42.0,2.0,94.0,88.0,28.0,40.0,8.0,13.0,177.0,0.253,0.296,0.397,0.3,6.37,1.44,4.43,1.01,17.4,3.9,13.5,- - -,1.14,0.285,78.7,3.8,3.87
