,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,732.2,4.0,3137.0,728.0,146.0,10.0,356.0,326.0,87.0,239.0,16.0,55.0,566.0,0.256,0.328,0.411,0.324,6.95,2.94,2.37,1.07,18.0,7.6,10.4,0.256,1.32,0.293,74.0,4.28,4.07
1,Total,Away,736.2,4.64,3217.0,769.0,157.0,17.0,411.0,380.0,89.0,269.0,22.0,53.0,475.0,0.266,0.343,0.433,0.338,5.8,3.29,1.77,1.09,14.8,8.4,6.4,0.266,1.41,0.292,70.4,4.67,4.65
