,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,161.1,5.36,722.0,176.0,34.0,0.0,107.0,96.0,16.0,66.0,4.0,9.0,109.0,0.272,0.351,0.407,0.334,6.08,3.68,1.65,0.89,15.1,9.1,6.0,0.272,1.5,0.307,63.0,4.41,4.62
1,Total,Away,221.2,4.38,985.0,263.0,40.0,5.0,121.0,108.0,27.0,90.0,6.0,8.0,124.0,0.297,0.369,0.452,0.359,5.03,3.65,1.38,1.1,12.6,9.1,3.5,0.297,1.59,0.321,74.3,4.87,4.85
