,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,12.0,5.25,51.0,10.0,3.0,0.0,8.0,7.0,3.0,5.0,0.0,1.0,10.0,0.222,0.314,0.489,0.345,7.5,3.75,2.0,2.25,19.6,9.8,9.8,0.222,1.25,0.219,67.8,6.09,4.97
1,Total,Away,5.1,3.38,22.0,5.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,6.0,0.238,0.273,0.286,0.252,10.13,0.0,6.0,0.0,27.3,0.0,27.3,0.238,0.94,0.333,66.7,1.33,2.97
