,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,35.2,3.79,151.0,31.0,4.0,0.0,15.0,15.0,3.0,17.0,2.0,0.0,24.0,0.231,0.322,0.333,0.291,6.06,4.29,1.41,0.76,15.9,11.3,4.6,0.231,1.35,0.262,75.3,4.32,4.89
1,Total,Away,32.0,5.34,148.0,35.0,8.0,0.0,21.0,19.0,6.0,21.0,2.0,0.0,26.0,0.276,0.384,0.496,0.374,7.31,5.91,1.24,1.69,17.6,14.2,3.4,0.276,1.75,0.305,73.5,5.93,5.6
