,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,49.1,- - -,238.0,63.0,9.0,2.0,34.0,33.0,10.0,34.0,8.0,0.0,31.0,0.309,0.413,0.527,0.398,5.66,6.2,0.91,1.82,13.0,14.3,-1.3,- - -,1.97,0.325,75.9,6.44,5.22
1,Total,vs R,74.2,- - -,349.0,93.0,18.0,0.0,56.0,49.0,6.0,28.0,3.0,9.0,61.0,0.298,0.376,0.423,0.351,7.35,3.38,2.18,0.72,17.5,8.0,9.5,- - -,1.62,0.355,60.9,3.88,3.89
