,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,37.1,6.51,168.0,47.0,12.0,2.0,30.0,27.0,6.0,9.0,0.0,0.0,28.0,0.296,0.337,0.516,0.365,6.75,2.17,3.11,1.45,16.7,5.4,11.3,0.296,1.5,0.328,54.6,4.45,4.24
1,Total,Away,21.1,5.91,99.0,26.0,10.0,2.0,14.0,14.0,2.0,12.0,1.0,0.0,16.0,0.299,0.384,0.529,0.386,6.75,5.06,1.33,0.84,16.2,12.1,4.0,0.299,1.78,0.348,68.2,4.55,4.83
