,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,30.0,3.6,127.0,29.0,6.0,1.0,13.0,12.0,2.0,12.0,3.0,1.0,29.0,0.254,0.336,0.387,0.31,8.7,3.6,2.42,0.6,22.8,9.5,13.4,0.254,1.37,0.325,74.0,3.37,4.08
1,Total,Away,25.2,7.71,124.0,28.0,7.0,0.0,23.0,22.0,7.0,17.0,3.0,2.0,25.0,0.267,0.379,0.533,0.387,8.77,5.96,1.47,2.45,20.2,13.7,6.5,0.267,1.75,0.288,64.5,6.96,5.4
