,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,10.1,- - -,39.0,8.0,1.0,1.0,8.0,7.0,3.0,1.0,0.0,0.0,6.0,0.211,0.231,0.541,0.309,5.23,0.87,6.0,2.61,15.4,2.6,12.8,- - -,0.87,0.172,20.8,6.06,5.21
1,Total,vs R,21.1,- - -,97.0,25.0,9.0,1.0,14.0,13.0,4.0,5.0,2.0,5.0,18.0,0.287,0.365,0.565,0.382,7.59,2.11,3.6,1.69,18.6,5.2,13.4,- - -,1.41,0.323,71.4,5.31,5.38
