,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,248.0,5.44,1108.0,279.0,61.0,5.0,164.0,150.0,36.0,107.0,0.0,11.0,147.0,0.282,0.36,0.471,0.36,5.33,3.88,1.37,1.31,13.3,9.7,3.6,0.282,1.56,0.301,67.2,5.18,5.0
1,Total,Away,206.2,5.57,917.0,236.0,47.0,7.0,130.0,128.0,25.0,81.0,1.0,9.0,99.0,0.285,0.356,0.456,0.353,4.31,3.53,1.22,1.09,10.8,8.8,2.0,0.285,1.53,0.3,67.4,4.97,5.29
