,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,92.1,- - -,381.0,57.0,9.0,1.0,31.0,24.0,11.0,45.0,3.0,10.0,98.0,0.175,0.296,0.315,0.277,9.55,4.39,2.18,1.07,25.7,11.8,13.9,- - -,1.1,0.212,83.9,4.24,3.93
1,Total,vs R,88.0,- - -,412.0,97.0,18.0,2.0,56.0,52.0,6.0,59.0,9.0,7.0,74.0,0.28,0.398,0.398,0.353,7.57,6.03,1.25,0.61,18.0,14.3,3.6,- - -,1.77,0.342,69.2,4.47,4.45
