,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,102.0,3.35,421.0,111.0,18.0,1.0,40.0,38.0,9.0,28.0,2.0,1.0,57.0,0.283,0.335,0.409,0.325,5.03,2.47,2.04,0.79,13.5,6.7,6.9,0.283,1.36,0.313,78.5,3.89,3.63
1,Total,Away,91.0,3.86,406.0,100.0,27.0,2.0,46.0,39.0,6.0,40.0,9.0,3.0,51.0,0.276,0.357,0.417,0.334,5.04,3.96,1.28,0.59,12.6,9.9,2.7,0.276,1.54,0.307,72.1,4.16,4.37
