,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,12.0,3.75,50.0,11.0,3.0,0.0,5.0,5.0,2.0,3.0,0.0,0.0,7.0,0.234,0.286,0.435,0.306,5.25,2.25,2.33,1.5,14.0,6.0,8.0,0.234,1.17,0.237,80.4,4.91,5.26
1,Total,Away,16.1,8.27,75.0,20.0,2.0,1.0,15.0,15.0,3.0,10.0,0.0,0.0,6.0,0.308,0.4,0.516,0.389,3.31,5.51,0.6,1.65,8.0,13.3,-5.3,0.308,1.84,0.304,58.1,6.65,7.53
