,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,4.2,- - -,29.0,12.0,2.0,1.0,9.0,9.0,4.0,2.0,0.0,1.0,4.0,0.462,0.536,1.12,0.681,7.71,3.86,2.0,7.71,13.8,6.9,6.9,- - -,3.0,0.444,63.8,14.38,5.93
1,Total,vs R,24.2,- - -,117.0,34.0,7.0,0.0,26.0,20.0,9.0,8.0,0.0,2.0,9.0,0.318,0.376,0.642,0.433,3.28,2.92,1.13,3.28,7.7,6.8,0.8,- - -,1.7,0.281,57.3,8.26,5.45
