,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,151.0,3.75,652.0,128.0,27.0,7.0,67.0,63.0,11.0,71.0,7.0,3.0,112.0,0.222,0.313,0.358,0.296,6.68,4.23,1.58,0.66,17.2,10.9,6.3,0.222,1.32,0.257,72.4,4.06,4.55
1,Total,Away,141.2,4.19,627.0,140.0,21.0,4.0,71.0,66.0,13.0,64.0,2.0,10.0,137.0,0.253,0.345,0.382,0.325,8.7,4.07,2.14,0.83,21.9,10.2,11.6,0.253,1.44,0.315,73.0,3.96,4.08
