,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,14.2,- - -,71.0,20.0,3.0,0.0,13.0,12.0,1.0,8.0,0.0,0.0,7.0,0.318,0.394,0.419,0.363,4.3,4.91,0.88,0.61,9.9,11.3,-1.4,- - -,1.91,0.346,56.4,4.67,4.94
1,Total,vs R,10.0,- - -,50.0,14.0,2.0,1.0,15.0,12.0,3.0,7.0,0.0,0.0,4.0,0.326,0.42,0.659,0.446,3.6,6.3,0.57,2.7,8.0,14.0,-6.0,- - -,2.1,0.306,35.7,8.3,6.63
